_input_row,candidate_formula,central_site_index,central_label,central_species,central_magmom,central_frac_coords,n_detected_shells,total_magnetization,volume,mag_per_volume,shell1_count,shell1_nspecies,shell1_site_indices,shell1_labels,shell1_site_labels,shell1_species,shell1_magmoms,shell1_distances_A,shell1_images,shell2_count,shell2_nspecies,shell2_site_indices,shell2_labels,shell2_site_labels,shell2_species,shell2_magmoms,shell2_distances_A,shell2_images,shell3_count,shell3_nspecies,shell3_site_indices,shell3_labels,shell3_site_labels,shell3_species,shell3_magmoms,shell3_distances_A,shell3_images,shell4_count,shell4_nspecies,shell4_site_indices,shell4_labels,shell4_site_labels,shell4_species,shell4_magmoms,shell4_distances_A,shell4_images
0,Al2Fe9Co9(SiNi3)3,10,Fe₆,Fe,2.528,"0.005190,0.750325,0.749826",4,36.998,361.2637202,0.102412719,8,3,23;18;19;14;30;31;6;8,"Co₁@(-1, 0, 0);Ni₅@(0, 0, 0);Ni₆@(0, 0, 0);Ni₁@(0, 1, 1);Co₈@(-1, 0, 0);Co₉@(0, 0, 0);Fe₂@(0, 1, 0);Fe₄@(0, 0, 0)",Co₁;Ni₅;Ni₆;Ni₁;Co₈;Co₉;Fe₂;Fe₄,Co;Ni;Ni;Ni;Co;Co;Fe;Fe,1.372000;0.293000;0.337000;0.374000;1.484000;1.619000;2.362000;2.417000,2.4455;2.4953;2.4975;2.5090;2.5181;2.5331;2.5356;2.5409,"(-1, 0, 0);(0, 0, 0);(0, 0, 0);(0, 1, 1);(-1, 0, 0);(0, 0, 0);(0, 1, 0);(0, 0, 0)",4,4,20;29;1;13,"Ni₇@(-1, 0, 0);Co₇@(-1, 1, 0);Al₂@(-1, 0, 0);Fe₉@(0, 0, 1)",Ni₇;Co₇;Al₂;Fe₉,Ni;Co;Al;Fe,0.432000;1.292000;-0.053000;2.526000,2.5507;2.5662;2.5854;2.5927,"(-1, 0, 0);(-1, 1, 0);(-1, 0, 0);(0, 0, 1)",5,2,9;16;9;16;11,"Fe₅@(0, 0, 1);Ni₃@(-1, 0, 0);Fe₅@(0, 0, 0);Ni₃@(-1, 1, 0);Fe₇@(0, 0, 0)",Fe₅;Ni₃;Fe₅;Ni₃;Fe₇,Fe;Ni;Fe;Ni;Fe,2.477000;0.383000;2.477000;0.383000;2.466000,3.5137;3.5185;3.5355;3.5366;3.5741,"(0, 0, 1);(-1, 0, 0);(0, 0, 0);(-1, 1, 0);(0, 0, 0)",1,1,11,"Fe₇@(-1, 0, 0)",Fe₇,Fe,2.466000,3.6919,"(-1, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,11,Fe₇,Fe,2.466,"0.497053,0.747863,0.754048",4,36.998,361.2637202,0.102412719,7,4,19;18;5;2;15;7;30,"Ni₆@(0, 0, 0);Ni₅@(0, 0, 0);Fe₁@(0, 0, 1);Si₁@(0, 0, 1);Ni₂@(0, 0, 0);Fe₃@(0, 1, 0);Co₈@(0, 0, 0)",Ni₆;Ni₅;Fe₁;Si₁;Ni₂;Fe₃;Co₈,Ni;Ni;Fe;Si;Ni;Fe;Co,0.337000;0.293000;2.491000;-0.043000;0.447000;2.441000;1.484000,2.4508;2.4811;2.4889;2.4924;2.5146;2.5293;2.5310,"(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 1);(0, 0, 0);(0, 1, 0);(0, 0, 0)",5,4,29;1;20;13;31,"Co₇@(0, 1, 0);Al₂@(0, 0, 0);Ni₇@(0, 0, 0);Fe₉@(0, 0, 1);Co₉@(0, 0, 0)",Co₇;Al₂;Ni₇;Fe₉;Co₉,Co;Al;Ni;Fe;Co,1.292000;-0.053000;0.432000;2.526000;1.619000,2.5544;2.5545;2.5625;2.5708;2.5839,"(0, 1, 0);(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 0)",5,2,25;26;26;10;25,"Co₃@(0, 0, 1);Co₄@(0, 1, 0);Co₄@(0, 0, 0);Fe₆@(0, 0, 0);Co₃@(0, 0, 0)",Co₃;Co₄;Co₄;Fe₆;Co₃,Co;Co;Co;Fe;Co,1.444000;1.065000;1.065000;2.528000;1.444000,3.4751;3.5186;3.5381;3.5741;3.5743,"(0, 0, 1);(0, 1, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,10,"Fe₆@(1, 0, 0)",Fe₆,Fe,2.528000,3.6919,"(1, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,12,Fe₈,Fe,2.058,"0.245169,0.026245,0.257215",4,36.998,361.2637202,0.102412719,4,3,24;6;4;7,"Co₂@(0, 0, 0);Fe₂@(0, 0, 0);Si₃@(0, 0, 0);Fe₃@(0, 0, 0)",Co₂;Fe₂;Si₃;Fe₃,Co;Fe;Si;Fe,1.362000;2.362000;-0.062000;2.441000,2.4210;2.4457;2.4814;2.5161,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",6,5,0;14;3;31;13;9,"Al₁@(0, 0, -1);Ni₁@(0, 0, 0);Si₂@(-1, 0, 0);Co₉@(0, -1, 0);Fe₉@(0, -1, 0);Fe₅@(0, -1, 0)",Al₁;Ni₁;Si₂;Co₉;Fe₉;Fe₅,Al;Ni;Si;Co;Fe;Fe,-0.041000;0.374000;-0.052000;1.619000;2.526000;2.477000,2.5386;2.5403;2.5480;2.5826;2.5873;2.6269,"(0, 0, -1);(0, 0, 0);(-1, 0, 0);(0, -1, 0);(0, -1, 0);(0, -1, 0)",2,2,2;25,"Si₁@(0, -1, 0);Co₃@(0, -1, 0)",Si₁;Co₃,Si;Co,-0.043000;1.444000,2.6555;2.6853,"(0, -1, 0);(0, -1, 0)",1,1,27,"Co₅@(0, 0, 0)",Co₅,Co,1.122000,3.1554,"(0, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,13,Fe₉,Fe,2.526,"0.250454,0.749161,0.016277",4,36.998,361.2637202,0.102412719,2,2,25;9,"Co₃@(0, 0, 0);Fe₅@(0, 0, 0)",Co₃;Fe₅,Co;Fe,1.444000;2.477000,2.3950;2.4403,"(0, 0, 0);(0, 0, 0)",10,4,23;18;19;14;11;12;10;2;5;27,"Co₁@(-1, 0, -1);Ni₅@(0, 0, -1);Ni₆@(0, 0, -1);Ni₁@(0, 1, 0);Fe₇@(0, 0, -1);Fe₈@(0, 1, 0);Fe₆@(0, 0, -1);Si₁@(0, 0, 0);Fe₁@(0, 0, 0);Co₅@(0, 0, 0)",Co₁;Ni₅;Ni₆;Ni₁;Fe₇;Fe₈;Fe₆;Si₁;Fe₁;Co₅,Co;Ni;Ni;Ni;Fe;Fe;Fe;Si;Fe;Co,1.372000;0.293000;0.337000;0.374000;2.466000;2.058000;2.528000;-0.043000;2.491000;1.122000,2.5120;2.5191;2.5473;2.5605;2.5708;2.5873;2.5927;2.5930;2.5949;2.5951,"(-1, 0, -1);(0, 0, -1);(0, 0, -1);(0, 1, 0);(0, 0, -1);(0, 1, 0);(0, 0, -1);(0, 0, 0);(0, 0, 0);(0, 0, 0)",1,1,31,"Co₉@(0, 0, 0)",Co₉,Co,1.619000,3.3548,"(0, 0, 0)",1,1,0,"Al₁@(0, 0, -1)",Al₁,Al,-0.041000,3.4646,"(0, 0, -1)"
0,Al2Fe9Co9(SiNi3)3,14,Ni₁,Ni,0.374,"0.000384,0.002301,0.001472",4,36.998,361.2637202,0.102412719,11,5,3;9;10;30;16;17;18;0;21;29;12,"Si₂@(-1, 0, 0);Fe₅@(0, -1, 0);Fe₆@(0, -1, -1);Co₈@(-1, -1, -1);Ni₃@(-1, 0, -1);Ni₄@(-1, -1, 0);Ni₅@(0, -1, -1);Al₁@(0, 0, -1);Ni₈@(-1, 0, -1);Co₇@(-1, 0, -1);Fe₈@(0, 0, 0)",Si₂;Fe₅;Fe₆;Co₈;Ni₃;Ni₄;Ni₅;Al₁;Ni₈;Co₇;Fe₈,Si;Fe;Fe;Co;Ni;Ni;Ni;Al;Ni;Co;Fe,-0.052000;2.477000;2.528000;1.484000;0.383000;0.274000;0.293000;-0.041000;0.421000;1.292000;2.058000,2.4433;2.4910;2.5090;2.5233;2.5270;2.5273;2.5281;2.5326;2.5375;2.5396;2.5403,"(-1, 0, 0);(0, -1, 0);(0, -1, -1);(-1, -1, -1);(-1, 0, -1);(-1, -1, 0);(0, -1, -1);(0, 0, -1);(-1, 0, -1);(-1, 0, -1);(0, 0, 0)",1,1,13,"Fe₉@(0, -1, 0)",Fe₉,Fe,2.526000,2.5605,"(0, -1, 0)",4,3,23;6;2;6,"Co₁@(-1, -1, -1);Fe₂@(0, 0, 0);Si₁@(-1, -1, 0);Fe₂@(0, 0, -1)",Co₁;Fe₂;Si₁;Fe₂,Co;Fe;Si;Fe,1.372000;2.362000;-0.043000;2.362000,3.4752;3.5129;3.5349;3.5367,"(-1, -1, -1);(0, 0, 0);(-1, -1, 0);(0, 0, -1)",1,1,23,"Co₁@(-1, 0, -1)",Co₁,Co,1.372000,3.5799,"(-1, 0, -1)"
0,Al2Fe9Co9(SiNi3)3,15,Ni₂,Ni,0.447,"0.498331,0.498342,0.498783",4,36.998,361.2637202,0.102412719,3,3,4;25;19,"Si₃@(0, 0, 0);Co₃@(0, 0, 0);Ni₆@(0, 0, 0)",Si₃;Co₃;Ni₆,Si;Co;Ni,-0.062000;1.444000;0.337000,2.4102;2.4880;2.5033,"(0, 0, 0);(0, 0, 0);(0, 0, 0)",9,4,1;11;27;26;28;24;31;22;20,"Al₂@(0, 0, 0);Fe₇@(0, 0, 0);Co₅@(0, 0, 0);Co₄@(0, 0, 0);Co₆@(0, 0, 0);Co₂@(0, 0, 0);Co₉@(0, 0, 0);Ni₉@(0, 0, 0);Ni₇@(0, 0, 0)",Al₂;Fe₇;Co₅;Co₄;Co₆;Co₂;Co₉;Ni₉;Ni₇,Al;Fe;Co;Co;Co;Co;Co;Ni;Ni,-0.053000;2.466000;1.122000;1.065000;1.261000;1.362000;1.619000;0.504000;0.432000,2.5138;2.5146;2.5167;2.5200;2.5232;2.5238;2.5277;2.5364;2.5408,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",4,1,5;7;7;5,"Fe₁@(0, 0, 0);Fe₃@(0, 0, 0);Fe₃@(0, 1, 0);Fe₁@(0, 0, 1)",Fe₁;Fe₃;Fe₃;Fe₁,Fe;Fe;Fe;Fe,2.491000;2.441000;2.441000;2.491000,3.4999;3.5151;3.5391;3.5507,"(0, 0, 0);(0, 0, 0);(0, 1, 0);(0, 0, 1)",2,1,8;8,"Fe₄@(0, 0, 0);Fe₄@(1, 0, 0)",Fe₄;Fe₄,Fe;Fe,2.417000;2.417000,3.6108;3.6554,"(0, 0, 0);(1, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,16,Ni₃,Ni,0.383,"0.999791,0.251551,0.744486",4,36.998,361.2637202,0.102412719,8,5,6;8;0;4;20;29;21;14,"Fe₂@(1, 0, 0);Fe₄@(1, 0, 0);Al₁@(1, 0, 0);Si₃@(1, 0, 0);Ni₇@(0, 0, 0);Co₇@(0, 0, 0);Ni₈@(0, 0, 0);Ni₁@(1, 0, 1)",Fe₂;Fe₄;Al₁;Si₃;Ni₇;Co₇;Ni₈;Ni₁,Fe;Fe;Al;Si;Ni;Co;Ni;Ni,2.362000;2.417000;-0.041000;-0.062000;0.432000;1.292000;0.421000;0.374000,2.4313;2.4348;2.4558;2.4726;2.5183;2.5208;2.5257;2.5270,"(1, 0, 0);(1, 0, 0);(1, 0, 0);(1, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(1, 0, 1)",4,2,22;23;19;18,"Ni₉@(0, 0, 0);Co₁@(0, 0, 0);Ni₆@(1, 0, 0);Ni₅@(1, -1, 0)",Ni₉;Co₁;Ni₆;Ni₅,Ni;Co;Ni;Ni,0.504000;1.372000;0.337000;0.293000,2.5364;2.5537;2.5601;2.6089,"(0, 0, 0);(0, 0, 0);(1, 0, 0);(1, -1, 0)",5,3,3;10;10;3;26,"Si₂@(0, 0, 1);Fe₆@(1, 0, 0);Fe₆@(1, -1, 0);Si₂@(0, 0, 0);Co₄@(0, 0, 0)",Si₂;Fe₆;Fe₆;Si₂;Co₄,Si;Fe;Fe;Si;Co,-0.052000;2.528000;2.528000;-0.052000;1.065000,3.5082;3.5185;3.5366;3.5516;3.5598,"(0, 0, 1);(1, 0, 0);(1, -1, 0);(0, 0, 0);(0, 0, 0)",1,1,26,"Co₄@(1, 0, 0)",Co₄,Co,1.065000,3.7068,"(1, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,17,Ni₄,Ni,0.274,"0.747006,0.996527,0.247812",4,36.998,361.2637202,0.102412719,6,4,3;2;30;1;22;24,"Si₂@(0, 1, 0);Si₁@(0, 0, 0);Co₈@(0, 0, -1);Al₂@(0, 0, 0);Ni₉@(0, 1, 0);Co₂@(0, 1, 0)",Si₂;Si₁;Co₈;Al₂;Ni₉;Co₂,Si;Si;Co;Al;Ni;Co,-0.052000;-0.043000;1.484000;-0.053000;0.504000;1.362000,2.4220;2.4234;2.4888;2.4889;2.4945;2.5121,"(0, 1, 0);(0, 0, 0);(0, 0, -1);(0, 0, 0);(0, 1, 0);(0, 1, 0)",6,3,14;7;21;9;25;6,"Ni₁@(1, 1, 0);Fe₃@(0, 1, 0);Ni₈@(0, 1, -1);Fe₅@(1, 0, 0);Co₃@(0, 0, 0);Fe₂@(1, 1, 0)",Ni₁;Fe₃;Ni₈;Fe₅;Co₃;Fe₂,Ni;Fe;Ni;Fe;Co;Fe,0.374000;2.441000;0.421000;2.477000;1.444000;2.362000,2.5273;2.5338;2.5343;2.5434;2.5568;2.5832,"(1, 1, 0);(0, 1, 0);(0, 1, -1);(1, 0, 0);(0, 0, 0);(1, 1, 0)",4,1,28;29;29;28,"Co₆@(0, 0, 0);Co₇@(0, 1, -1);Co₇@(0, 1, 0);Co₆@(0, 1, 0)",Co₆;Co₇;Co₇;Co₆,Co;Co;Co;Co,1.261000;1.292000;1.292000;1.261000,3.4939;3.5099;3.5395;3.5603,"(0, 0, 0);(0, 1, -1);(0, 1, 0);(0, 1, 0)",2,1,12;12,"Fe₈@(1, 1, 0);Fe₈@(0, 1, 0)",Fe₈;Fe₈,Fe;Fe,2.058000;2.058000,3.6246;3.6543,"(1, 1, 0);(0, 1, 0)"
0,Al2Fe9Co9(SiNi3)3,18,Ni₅,Ni,0.293,"0.255545,0.994483,0.757070",4,36.998,361.2637202,0.102412719,7,4,0;4;11;10;13;7;14,"Al₁@(0, 1, 0);Si₃@(0, 1, 0);Fe₇@(0, 0, 0);Fe₆@(0, 0, 0);Fe₉@(0, 0, 1);Fe₃@(0, 1, 0);Ni₁@(0, 1, 1)",Al₁;Si₃;Fe₇;Fe₆;Fe₉;Fe₃;Ni₁,Al;Si;Fe;Fe;Fe;Fe;Ni,-0.041000;-0.062000;2.466000;2.528000;2.526000;2.441000;0.374000,2.4528;2.4557;2.4811;2.4953;2.5191;2.5232;2.5281,"(0, 1, 0);(0, 1, 0);(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 1, 0);(0, 1, 1)",5,4,26;2;31;6;16,"Co₄@(0, 1, 0);Si₁@(0, 0, 1);Co₉@(0, 0, 0);Fe₂@(0, 1, 0);Ni₃@(-1, 1, 0)",Co₄;Si₁;Co₉;Fe₂;Ni₃,Co;Si;Co;Fe;Ni,1.065000;-0.043000;1.619000;2.362000;0.383000,2.5542;2.5568;2.5593;2.5790;2.6089,"(0, 1, 0);(0, 0, 1);(0, 0, 0);(0, 1, 0);(-1, 1, 0)",3,2,19;12;12,"Ni₆@(0, 0, 0);Fe₈@(0, 1, 0);Fe₈@(0, 1, 1)",Ni₆;Fe₈;Fe₈,Ni;Fe;Fe,0.337000;2.058000;2.058000,3.4423;3.5320;3.5328,"(0, 0, 0);(0, 1, 0);(0, 1, 1)",3,2,29;19;29,"Co₇@(0, 1, 0);Ni₆@(0, 1, 0);Co₇@(-1, 1, 0)",Co₇;Ni₆;Co₇,Co;Ni;Co,1.292000;0.337000;1.292000,3.5987;3.6131;3.6681,"(0, 1, 0);(0, 1, 0);(-1, 1, 0)"
0,Al2Fe9Co9(SiNi3)3,19,Ni₆,Ni,0.337,"0.252530,0.506548,0.748147",4,36.998,361.2637202,0.102412719,4,4,4;0;11;31,"Si₃@(0, 0, 0);Al₁@(0, 0, 0);Fe₇@(0, 0, 0);Co₉@(0, 0, 0)",Si₃;Al₁;Fe₇;Co₉,Si;Al;Fe;Co,-0.062000;-0.041000;2.466000;1.619000,2.3761;2.4087;2.4508;2.4737,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0)",7,3,10;15;8;13;16;23;5,"Fe₆@(0, 0, 0);Ni₂@(0, 0, 0);Fe₄@(0, 0, 0);Fe₉@(0, 0, 1);Ni₃@(-1, 0, 0);Co₁@(-1, 0, 0);Fe₁@(0, 0, 1)",Fe₆;Ni₂;Fe₄;Fe₉;Ni₃;Co₁;Fe₁,Fe;Ni;Fe;Fe;Ni;Co;Fe,2.528000;0.447000;2.417000;2.526000;0.383000;1.372000;2.491000,2.4975;2.5033;2.5442;2.5473;2.5601;2.5798;2.5902,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 1);(-1, 0, 0);(-1, 0, 0);(0, 0, 1)",1,1,26,"Co₄@(0, 0, 0)",Co₄,Co,1.065000,2.6298,"(0, 0, 0)",2,2,18;27,"Ni₅@(0, 0, 0);Co₅@(0, 0, 0)",Ni₅;Co₅,Ni;Co,0.293000;1.122000,3.4423;3.4526,"(0, 0, 0);(0, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,20,Ni₇,Ni,0.432,"0.751360,0.498388,0.746861",4,36.998,361.2637202,0.102412719,12,4,21;26;30;1;22;23;5;16;8;15;10;11,"Ni₈@(0, 0, 0);Co₄@(0, 0, 0);Co₈@(0, 0, 0);Al₂@(0, 0, 0);Ni₉@(0, 0, 0);Co₁@(0, 0, 0);Fe₁@(0, 0, 1);Ni₃@(0, 0, 0);Fe₄@(1, 0, 0);Ni₂@(0, 0, 0);Fe₆@(1, 0, 0);Fe₇@(0, 0, 0)",Ni₈;Co₄;Co₈;Al₂;Ni₉;Co₁;Fe₁;Ni₃;Fe₄;Ni₂;Fe₆;Fe₇,Ni;Co;Co;Al;Ni;Co;Fe;Ni;Fe;Ni;Fe;Fe,0.421000;1.065000;1.484000;-0.053000;0.504000;1.372000;2.491000;0.383000;2.417000;0.447000;2.528000;2.466000,2.4709;2.4867;2.4886;2.4887;2.4914;2.5031;2.5149;2.5183;2.5241;2.5408;2.5507;2.5625,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 0);(1, 0, 0);(0, 0, 0);(1, 0, 0);(0, 0, 0)",4,1,29;28;28;29,"Co₇@(0, 0, 0);Co₆@(0, 0, 0);Co₆@(0, 0, 1);Co₇@(0, 1, 0)",Co₇;Co₆;Co₆;Co₇,Co;Co;Co;Co,1.292000;1.261000;1.261000;1.292000,3.5117;3.5150;3.5343;3.5427,"(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, 1, 0)",2,1,19;19,"Ni₆@(0, 0, 0);Ni₆@(1, 0, 0)",Ni₆;Ni₆,Ni;Ni,0.337000;0.337000,3.6252;3.6413,"(0, 0, 0);(1, 0, 0)",5,2,4;3;3;6;2,"Si₃@(0, 0, 0);Si₂@(0, 0, 1);Si₂@(0, 0, 0);Fe₂@(1, 0, 0);Si₁@(0, -1, 1)",Si₃;Si₂;Si₂;Fe₂;Si₁,Si;Si;Si;Fe;Si,-0.062000;-0.052000;-0.052000;2.362000;-0.043000,4.2150;4.2302;4.2799;4.2931;4.3062,"(0, 0, 0);(0, 0, 1);(0, 0, 0);(1, 0, 0);(0, -1, 1)"
0,Al2Fe9Co9(SiNi3)3,21,Ni₈,Ni,0.421,"0.751184,0.252126,0.995648",4,36.998,361.2637202,0.102412719,2,2,3;26,"Si₂@(0, 0, 1);Co₄@(0, 0, 0)",Si₂;Co₄,Si;Co,-0.052000;1.065000,2.3691;2.4603,"(0, 0, 1);(0, 0, 0)",10,4,20;2;29;5;28;24;23;16;17;14,"Ni₇@(0, 0, 0);Si₁@(0, -1, 1);Co₇@(0, 0, 0);Fe₁@(0, 0, 1);Co₆@(0, 0, 1);Co₂@(0, 0, 1);Co₁@(0, 0, 0);Ni₃@(0, 0, 0);Ni₄@(0, -1, 1);Ni₁@(1, 0, 1)",Ni₇;Si₁;Co₇;Fe₁;Co₆;Co₂;Co₁;Ni₃;Ni₄;Ni₁,Ni;Si;Co;Fe;Co;Co;Co;Ni;Ni;Ni,0.432000;-0.043000;1.292000;2.491000;1.261000;1.362000;1.372000;0.383000;0.274000;0.374000,2.4709;2.4722;2.4772;2.4806;2.4994;2.5145;2.5182;2.5257;2.5343;2.5375,"(0, 0, 0);(0, -1, 1);(0, 0, 0);(0, 0, 1);(0, 0, 1);(0, 0, 1);(0, 0, 0);(0, 0, 0);(0, -1, 1);(1, 0, 1)",5,3,30;22;22;30;0,"Co₈@(0, 0, 0);Ni₉@(0, 0, 0);Ni₉@(0, 0, 1);Co₈@(0, -1, 0);Al₁@(1, 0, 0)",Co₈;Ni₉;Ni₉;Co₈;Al₁,Co;Ni;Ni;Co;Al,1.484000;0.504000;0.504000;1.484000;-0.041000,3.5021;3.5214;3.5278;3.5522;3.5918,"(0, 0, 0);(0, 0, 0);(0, 0, 1);(0, -1, 0);(1, 0, 0)",1,1,0,"Al₁@(0, 0, 0)",Al₁,Al,-0.041000,3.6767,"(0, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,22,Ni₉,Ni,0.504,"0.747860,0.248994,0.496105",4,36.998,361.2637202,0.102412719,9,4,3;20;26;17;28;29;8;24;7,"Si₂@(0, 0, 0);Ni₇@(0, 0, 0);Co₄@(0, 0, 0);Ni₄@(0, -1, 0);Co₆@(0, 0, 0);Co₇@(0, 0, 0);Fe₄@(1, 0, 0);Co₂@(0, 0, 0);Fe₃@(0, 0, 0)",Si₂;Ni₇;Co₄;Ni₄;Co₆;Co₇;Fe₄;Co₂;Fe₃,Si;Ni;Co;Ni;Co;Co;Fe;Co;Fe,-0.052000;0.432000;1.065000;0.274000;1.261000;1.292000;2.417000;1.362000;2.441000,2.4243;2.4914;2.4928;2.4945;2.4962;2.5070;2.5081;2.5189;2.5190,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, 0);(0, 0, 0);(1, 0, 0);(0, 0, 0);(0, 0, 0)",3,2,6;16;15,"Fe₂@(1, 0, 0);Ni₃@(0, 0, 0);Ni₂@(0, 0, 0)",Fe₂;Ni₃;Ni₂,Fe;Ni;Ni,2.362000;0.383000;0.447000,2.5320;2.5364;2.5364,"(1, 0, 0);(0, 0, 0);(0, 0, 0)",5,3,4;21;1;21;1,"Si₃@(0, 0, 0);Ni₈@(0, 0, 0);Al₂@(0, 0, 0);Ni₈@(0, 0, -1);Al₂@(0, -1, 0)",Si₃;Ni₈;Al₂;Ni₈;Al₂,Si;Ni;Al;Ni;Al,-0.062000;0.421000;-0.053000;0.421000;-0.053000,3.5063;3.5214;3.5227;3.5278;3.5315,"(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, 0, -1);(0, -1, 0)",1,1,4,"Si₃@(1, 0, 0)",Si₃,Si,-0.062000,3.7714,"(1, 0, 0)"
0,Al2Fe9Co9(SiNi3)3,23,Co₁,Co,1.372,"0.993242,0.509658,0.998893",4,36.998,361.2637202,0.102412719,8,4,30;9;10;20;28;3;13;21,"Co₈@(0, 0, 0);Fe₅@(1, 0, 1);Fe₆@(1, 0, 0);Ni₇@(0, 0, 0);Co₆@(0, 0, 1);Si₂@(0, 0, 1);Fe₉@(1, 0, 1);Ni₈@(0, 0, 0)",Co₈;Fe₅;Fe₆;Ni₇;Co₆;Si₂;Fe₉;Ni₈,Co;Fe;Fe;Ni;Co;Si;Fe;Ni,1.484000;2.477000;2.528000;0.432000;1.261000;-0.052000;2.526000;0.421000,2.4335;2.4407;2.4455;2.5031;2.5048;2.5068;2.5120;2.5182,"(0, 0, 0);(1, 0, 1);(1, 0, 0);(0, 0, 0);(0, 0, 1);(0, 0, 1);(1, 0, 1);(0, 0, 0)",4,3,16;0;19;27,"Ni₃@(0, 0, 0);Al₁@(1, 0, 0);Ni₆@(1, 0, 0);Co₅@(1, 0, 1)",Ni₃;Al₁;Ni₆;Co₅,Ni;Al;Ni;Co,0.383000;-0.041000;0.337000;1.122000,2.5537;2.5585;2.5798;2.5990,"(0, 0, 0);(1, 0, 0);(1, 0, 0);(1, 0, 1)",4,2,14;5;8;8,"Ni₁@(1, 1, 1);Fe₁@(0, 0, 1);Fe₄@(1, 0, 1);Fe₄@(1, 0, 0)",Ni₁;Fe₁;Fe₄;Fe₄,Ni;Fe;Fe;Fe,0.374000;2.491000;2.417000;2.417000,3.4752;3.5182;3.5185;3.5356,"(1, 1, 1);(0, 0, 1);(1, 0, 1);(1, 0, 0)",1,1,14,"Ni₁@(1, 0, 1)",Ni₁,Ni,0.374000,3.5799,"(1, 0, 1)"
0,Al2Fe9Co9(SiNi3)3,24,Co₂,Co,1.362,"0.502461,0.246164,0.244369",4,36.998,361.2637202,0.102412719,9,4,12;2;5;27;7;17;21;28;22,"Fe₈@(0, 0, 0);Si₁@(0, -1, 0);Fe₁@(0, 0, 0);Co₅@(0, 0, 0);Fe₃@(0, 0, 0);Ni₄@(0, -1, 0);Ni₈@(0, 0, -1);Co₆@(0, 0, 0);Ni₉@(0, 0, 0)",Fe₈;Si₁;Fe₁;Co₅;Fe₃;Ni₄;Ni₈;Co₆;Ni₉,Fe;Si;Fe;Co;Fe;Ni;Ni;Co;Ni,2.058000;-0.043000;2.491000;1.122000;2.441000;0.274000;0.421000;1.261000;0.504000,2.4210;2.4366;2.4652;2.4883;2.5020;2.5121;2.5145;2.5186;2.5189,"(0, 0, 0);(0, -1, 0);(0, 0, 0);(0, 0, 0);(0, 0, 0);(0, -1, 0);(0, 0, -1);(0, 0, 0);(0, 0, 0)",2,2,15;4,"Ni₂@(0, 0, 0);Si₃@(0, 0, 0)",Ni₂;Si₃,Ni;Si,0.447000;-0.062000,2.5238;2.6185,"(0, 0, 0);(0, 0, 0)",1,1,0,"Al₁@(0, 0, -1)",Al₁,Al,-0.041000,2.6289,"(0, 0, -1)",2,2,3;26,"Si₂@(0, 0, 0);Co₄@(0, 0, -1)",Si₂;Co₄,Si;Co,-0.052000;1.065000,3.4176;3.4744,"(0, 0, 0);(0, 0, -1)"
