_input_row,candidate_formula,prototype_id,substitution,wyckoff_letter,central_site_index,central_species,central_frac_coords,neighbor_counts_pattern,neighbor_nspecies_pattern,n_detected_shells,shell1_count,shell1_nspecies,shell1_species,shell1_distances_A,shell2_count,shell2_nspecies,shell2_species,shell2_distances_A,shell3_count,shell3_nspecies,shell3_species,shell3_distances_A,shell4_count,shell4_nspecies,shell4_species,shell4_distances_A
6,,,,,0,Si,"0.000000,0.506347,0.505372",1|16|24|8,1|4|4|2,4,1,1,Fe,0.0420,16,4,"Co,Fe,Mn,Ni",1.7131;1.7131;1.7163;1.7163;1.7412;1.7412;1.7414;1.7414;1.8144;1.8144;1.8170;1.8170;1.8251;1.8251;1.8306;1.8306,24,4,"Co,Fe,Mn,Ni",2.4671;2.4671;2.4671;2.4854;2.4854;2.4854;2.4930;2.4930;2.4930;2.4962;2.4962;2.4962;2.5141;2.5141;2.5141;2.5227;2.5227;2.5227;2.5485;2.5485;2.5485;2.5520;2.5520;2.5520,8,2,"Fe,Ni",3.4753;3.4753;3.4788;3.4788;3.4889;3.4889;3.5007;3.5007
6,,,,,1,Si,"1.000000,0.245057,0.004940",1|16|24|8,1|3|4|2,4,1,1,Co,0.0534,16,3,"Co,Fe,Ni",1.7306;1.7306;1.7360;1.7360;1.7377;1.7377;1.7608;1.7608;1.7908;1.7908;1.8048;1.8048;1.8057;1.8057;1.8076;1.8076,24,4,"Co,Fe,Mn,Ni",2.4516;2.4516;2.4516;2.4725;2.4725;2.4725;2.4862;2.4862;2.4862;2.4891;2.4891;2.4891;2.5309;2.5309;2.5309;2.5353;2.5353;2.5353;2.5452;2.5452;2.5452;2.5625;2.5625;2.5625,8,2,"Co,Fe",3.4673;3.4673;3.4781;3.4781;3.4993;3.4993;3.5062;3.5062
6,,,,,2,Mn,"2.000000,0.506771,0.247975",1|16|24|8,1|5|4|3,4,1,1,Co,0.0487,16,5,"Co,Fe,Mn,Ni,Si",1.6866;1.6866;1.7205;1.7205;1.7571;1.7571;1.7605;1.7605;1.7958;1.7958;1.8139;1.8139;1.8144;1.8144;1.8396;1.8396,24,4,"Co,Fe,Ni,Si",2.4685;2.4685;2.4685;2.4781;2.4781;2.4781;2.4905;2.4905;2.4905;2.4974;2.4974;2.4974;2.5264;2.5264;2.5264;2.5271;2.5271;2.5271;2.5309;2.5309;2.5309;2.5440;2.5440;2.5440,8,3,"Co,Fe,Ni",3.4720;3.4720;3.4939;3.4939;3.5069;3.5069;3.5223;3.5223
6,,,,,3,Mn,"3.000000,0.743772,0.246694",1|16|24|8,1|4|3|3,4,1,1,Fe,0.0380,16,4,"Co,Fe,Mn,Ni",1.6866;1.6866;1.7342;1.7342;1.7492;1.7492;1.7600;1.7600;1.7855;1.7855;1.7861;1.7861;1.8026;1.8026;1.8204;1.8204,24,3,"Fe,Ni,Si",2.4695;2.4695;2.4695;2.4700;2.4700;2.4700;2.4854;2.4854;2.4854;2.4973;2.4973;2.4973;2.5223;2.5223;2.5223;2.5278;2.5278;2.5278;2.5300;2.5300;2.5300;2.5459;2.5459;2.5459,8,3,"Co,Fe,Ni",3.4717;3.4717;3.4876;3.4876;3.5005;3.5005;3.5260;3.5260
6,,,,,4,Fe,"4.000000,0.498982,-0.001653",1|16|24|8,1|5|4|3,4,1,1,Ni,0.0044,16,5,"Co,Fe,Mn,Ni,Si",1.7341;1.7341;1.7495;1.7495;1.7605;1.7605;1.7624;1.7624;1.7678;1.7678;1.8034;1.8034;1.8076;1.8076;1.8104;1.8104,24,4,"Co,Fe,Mn,Ni",2.4700;2.4700;2.4700;2.4950;2.4950;2.4950;2.4991;2.4991;2.4991;2.5024;2.5024;2.5024;2.5058;2.5058;2.5058;2.5061;2.5061;2.5061;2.5071;2.5071;2.5071;2.5386;2.5386;2.5386,8,3,"Fe,Ni,Si",3.4753;3.4753;3.4939;3.4939;3.5428;3.5428;3.5442;3.5442
6,,,,,5,Fe,"5.000000,-0.001745,0.500463",1|16|24|8,1|3|4|3,4,1,1,Ni,0.0159,16,3,"Co,Fe,Ni",1.7421;1.7421;1.7595;1.7595;1.7626;1.7626;1.7724;1.7724;1.7784;1.7784;1.7846;1.7846;1.7859;1.7859;1.8000;1.8000,24,4,"Co,Fe,Mn,Ni",2.4832;2.4832;2.4832;2.4887;2.4887;2.4887;2.4912;2.4912;2.4912;2.4952;2.4952;2.4952;2.5073;2.5073;2.5073;2.5098;2.5098;2.5098;2.5226;2.5226;2.5226;2.5459;2.5459;2.5459,8,3,"Fe,Ni,Si",3.5007;3.5007;3.5158;3.5158;3.5236;3.5236;3.5380;3.5380
6,,,,,6,Fe,"6.000000,0.501090,0.502680",1|16|24|8,1|4|4|2,4,1,1,Si,0.0420,16,4,"Co,Fe,Mn,Ni",1.7315;1.7315;1.7534;1.7534;1.7599;1.7599;1.7785;1.7785;1.7790;1.7790;1.7927;1.7927;1.7958;1.7958;1.8056;1.8056,24,4,"Co,Fe,Mn,Ni",2.4973;2.4973;2.4973;2.5000;2.5000;2.5000;2.5071;2.5071;2.5071;2.5084;2.5084;2.5084;2.5086;2.5086;2.5086;2.5089;2.5089;2.5089;2.5121;2.5121;2.5121;2.5330;2.5330;2.5330,8,2,"Fe,Ni",3.4939;3.4939;3.4974;3.4974;3.5261;3.5261;3.5380;3.5380
6,,,,,7,Fe,"7.000000,-0.005330,0.248202",1|16|24|8,1|4|4|2,4,1,1,Ni,0.0354,16,4,"Co,Fe,Mn,Ni",1.7460;1.7460;1.7516;1.7516;1.7556;1.7556;1.7678;1.7678;1.7784;1.7784;1.7855;1.7855;1.8059;1.8059;1.8305;1.8305,24,4,"Co,Fe,Ni,Si",2.4632;2.4632;2.4632;2.4659;2.4659;2.4659;2.4725;2.4725;2.4725;2.4926;2.4926;2.4926;2.4988;2.4988;2.4988;2.5259;2.5259;2.5259;2.5283;2.5283;2.5283;2.5307;2.5307;2.5307,8,2,"Co,Mn",3.4720;3.4720;3.5091;3.5091;3.5197;3.5197;3.5202;3.5202
6,,,,,8,Fe,"8.000000,0.752400,-0.001304",1|16|24|8,1|4|4|3,4,1,1,Co,0.0126,16,4,"Co,Fe,Mn,Ni",1.7227;1.7227;1.7390;1.7390;1.7492;1.7492;1.7654;1.7654;1.7687;1.7687;1.7702;1.7702;1.8034;1.8034;1.8061;1.8061,24,4,"Co,Fe,Mn,Ni",2.4632;2.4632;2.4632;2.4781;2.4781;2.4781;2.4782;2.4782;2.4782;2.4919;2.4919;2.4919;2.4950;2.4950;2.4950;2.4992;2.4992;2.4992;2.5048;2.5048;2.5048;2.5176;2.5176;2.5176,8,3,"Co,Ni,Si",3.4990;3.4990;3.5062;3.5062;3.5151;3.5151;3.5452;3.5452
6,,,,,9,Fe,"9.000000,0.251166,0.496789",1|16|24|8,1|4|4|3,4,1,1,Co,0.0177,16,4,"Co,Fe,Ni,Si",1.7065;1.7065;1.7371;1.7371;1.7765;1.7765;1.7790;1.7790;1.7914;1.7914;1.8000;1.8000;1.8118;1.8118;1.8170;1.8170,24,4,"Co,Fe,Mn,Ni",2.4995;2.4995;2.4995;2.5016;2.5016;2.5016;2.5072;2.5072;2.5072;2.5116;2.5116;2.5116;2.5264;2.5264;2.5264;2.5300;2.5300;2.5300;2.5307;2.5307;2.5307;2.5327;2.5327;2.5327,8,3,"Co,Ni,Si",3.4673;3.4673;3.5032;3.5032;3.5320;3.5320;3.5572;3.5572
6,,,,,10,Fe,"10.000000,0.748537,0.249118",1|16|24|8,1|4|3|3,4,1,1,Mn,0.0380,16,4,"Co,Fe,Mn,Ni",1.7205;1.7205;1.7516;1.7516;1.7654;1.7654;1.7682;1.7682;1.7688;1.7688;1.7761;1.7761;1.7849;1.7849;1.7864;1.7864,24,3,"Fe,Ni,Si",2.4939;2.4939;2.4939;2.4962;2.4962;2.4962;2.5056;2.5056;2.5056;2.5061;2.5061;2.5061;2.5086;2.5086;2.5086;2.5097;2.5097;2.5097;2.5098;2.5098;2.5098;2.5153;2.5153;2.5153,8,3,"Co,Fe,Ni",3.4881;3.4881;3.5043;3.5043;3.5343;3.5343;3.5571;3.5571
6,,,,,11,Fe,"11.000000,0.248049,0.748790",1|16|24|8,1|4|3|3,4,1,1,Fe,0.0151,16,4,"Co,Fe,Ni,Si",1.7422;1.7422;1.7654;1.7654;1.7694;1.7694;1.7765;1.7765;1.7920;1.7920;1.7943;1.7943;1.7982;1.7982;1.8057;1.8057,24,3,"Fe,Ni,Si",2.4913;2.4913;2.4913;2.4952;2.4952;2.4952;2.4971;2.4971;2.4971;2.5000;2.5000;2.5000;2.5071;2.5071;2.5071;2.5076;2.5076;2.5076;2.5110;2.5110;2.5110;2.5141;2.5141;2.5141,8,3,"Co,Fe,Ni",3.4827;3.4827;3.5081;3.5081;3.5135;3.5135;3.5282;3.5282
6,,,,,12,Fe,"12.000000,0.251882,0.250361",1|16|24|8,1|5|3|2,4,1,1,Co,0.0397,16,5,"Co,Fe,Mn,Ni,Si",1.7306;1.7306;1.7371;1.7371;1.7481;1.7481;1.7662;1.7662;1.7664;1.7664;1.7956;1.7956;1.8139;1.8139;1.8305;1.8305,24,3,"Fe,Ni,Si",2.4948;2.4948;2.4948;2.4991;2.4991;2.4991;2.5071;2.5071;2.5071;2.5121;2.5121;2.5121;2.5149;2.5149;2.5149;2.5226;2.5226;2.5226;2.5239;2.5239;2.5239;2.5520;2.5520;2.5520,8,2,"Fe,Mn",3.5005;3.5005;3.5135;3.5135;3.5207;3.5207;3.5343;3.5343
6,,,,,13,Fe,"13.000000,0.248355,0.750913",1|16|24|8,1|4|3|3,4,1,1,Fe,0.0151,16,4,"Co,Fe,Ni,Si",1.7444;1.7444;1.7545;1.7545;1.7804;1.7804;1.7908;1.7908;1.7914;1.7914;1.7922;1.7922;1.7943;1.7943;1.7959;1.7959,24,3,"Fe,Ni,Si",2.4823;2.4823;2.4823;2.4880;2.4880;2.4880;2.4950;2.4950;2.4950;2.4955;2.4955;2.4955;2.5073;2.5073;2.5073;2.5089;2.5089;2.5089;2.5227;2.5227;2.5227;2.5231;2.5231;2.5231,8,3,"Co,Fe,Ni",3.4977;3.4977;3.5101;3.5101;3.5207;3.5207;3.5303;3.5303
6,,,,,14,Ni,"14.000000,0.000938,-0.000777",1|16|24|8,1|4|4|2,4,1,1,Ni,0.0098,16,4,"Co,Fe,Ni,Si",1.7377;1.7377;1.7536;1.7536;1.7556;1.7556;1.7609;1.7609;1.7617;1.7617;1.7687;1.7687;1.7740;1.7740;1.7765;1.7765,24,4,"Co,Fe,Mn,Ni",2.4581;2.4581;2.4581;2.4823;2.4823;2.4823;2.4841;2.4841;2.4841;2.4913;2.4913;2.4913;2.5149;2.5149;2.5149;2.5153;2.5153;2.5153;2.5190;2.5190;2.5190;2.5278;2.5278;2.5278,8,2,"Fe,Ni",3.5158;3.5158;3.5229;3.5229;3.5415;3.5415;3.5442;3.5442
6,,,,,15,Ni,"15.000000,0.001149,0.000595",1|16|24|8,1|4|4|2,4,1,1,Ni,0.0098,16,4,"Co,Fe,Ni,Si",1.7360;1.7360;1.7460;1.7460;1.7512;1.7512;1.7633;1.7633;1.7633;1.7633;1.7702;1.7702;1.7750;1.7750;1.7837;1.7837,24,4,"Co,Fe,Mn,Ni",2.4660;2.4660;2.4660;2.4880;2.4880;2.4880;2.4919;2.4919;2.4919;2.4971;2.4971;2.4971;2.5071;2.5071;2.5071;2.5097;2.5097;2.5097;2.5111;2.5111;2.5111;2.5223;2.5223;2.5223,8,2,"Fe,Ni",3.5132;3.5132;3.5236;3.5236;3.5400;3.5400;3.5428;3.5428
6,,,,,16,Ni,"16.000000,0.498602,-0.001160",1|16|24|8,1|5|4|3,4,1,1,Fe,0.0044,16,5,"Co,Fe,Mn,Ni,Si",1.7375;1.7375;1.7460;1.7460;1.7571;1.7571;1.7650;1.7650;1.7659;1.7659;1.8048;1.8048;1.8061;1.8061;1.8131;1.8131,24,4,"Co,Fe,Mn,Ni",2.4695;2.4695;2.4695;2.4948;2.4948;2.4948;2.4955;2.4955;2.4955;2.5056;2.5056;2.5056;2.5068;2.5068;2.5068;2.5076;2.5076;2.5076;2.5102;2.5102;2.5102;2.5343;2.5343;2.5343,8,3,"Fe,Ni,Si",3.4788;3.4788;3.4974;3.4974;3.5400;3.5400;3.5415;3.5415
6,,,,,17,Ni,"17.000000,-0.003425,0.498980",1|16|24|8,1|3|4|3,4,1,1,Fe,0.0159,16,3,"Co,Fe,Ni",1.7477;1.7477;1.7525;1.7525;1.7620;1.7620;1.7678;1.7678;1.7727;1.7727;1.7733;1.7733;1.7978;1.7978;1.8118;1.8118,24,4,"Co,Fe,Mn,Ni",2.4845;2.4845;2.4845;2.4879;2.4879;2.4879;2.4903;2.4903;2.4903;2.4939;2.4939;2.4939;2.5110;2.5110;2.5110;2.5231;2.5231;2.5231;2.5239;2.5239;2.5239;2.5300;2.5300;2.5300,8,3,"Fe,Ni,Si",3.4889;3.4889;3.5132;3.5132;3.5229;3.5229;3.5261;3.5261
6,,,,,18,Ni,"18.000000,-0.000430,0.249028",1|16|24|8,1|4|4|2,4,1,1,Fe,0.0354,16,4,"Co,Fe,Mn,Ni",1.7512;1.7512;1.7609;1.7609;1.7620;1.7620;1.7709;1.7709;1.7724;1.7724;1.7864;1.7864;1.7956;1.7956;1.8204;1.8204,24,4,"Co,Fe,Ni,Si",2.4516;2.4516;2.4516;2.4919;2.4919;2.4919;2.4945;2.4945;2.4945;2.4993;2.4993;2.4993;2.5016;2.5016;2.5016;2.5050;2.5050;2.5050;2.5129;2.5129;2.5129;2.5194;2.5194;2.5194,8,2,"Co,Mn",3.5069;3.5069;3.5144;3.5144;3.5145;3.5145;3.5546;3.5546
6,,,,,19,Ni,"19.000000,0.500189,0.748323",1|16|24|8,1|4|4|2,4,1,1,Co,0.0286,16,4,"Co,Fe,Ni,Si",1.7131;1.7131;1.7315;1.7315;1.7624;1.7624;1.7659;1.7659;1.7922;1.7922;1.7940;1.7940;1.7943;1.7943;1.8146;1.8146,24,4,"Co,Fe,Ni,Si",2.4814;2.4814;2.4814;2.4881;2.4881;2.4881;2.5072;2.5072;2.5072;2.5091;2.5091;2.5091;2.5094;2.5094;2.5094;2.5152;2.5152;2.5152;2.5176;2.5176;2.5176;2.5625;2.5625;2.5625,8,2,"Co,Mn",3.5118;3.5118;3.5223;3.5223;3.5300;3.5300;3.5365;3.5365
6,,,,,20,Ni,"20.000000,0.747474,0.500050",1|16|24|8,1|5|4|2,4,1,1,Ni,0.0298,16,5,"Co,Fe,Mn,Ni,Si",1.7163;1.7163;1.7534;1.7534;1.7688;1.7688;1.7727;1.7727;1.7763;1.7763;1.7846;1.7846;1.7861;1.7861;1.7931;1.7931,24,4,"Co,Fe,Mn,Ni",2.4685;2.4685;2.4685;2.4814;2.4814;2.4814;2.4861;2.4861;2.4861;2.4988;2.4988;2.4988;2.4989;2.4989;2.4989;2.5090;2.5090;2.5090;2.5194;2.5194;2.5194;2.5358;2.5358;2.5358,8,2,"Co,Fe",3.5046;3.5046;3.5151;3.5151;3.5320;3.5320;3.5458;3.5458
